ride_review,ride_rating,sentiment
I live melbourne australia early morning hospital appointment today seccond time using service never use cost double waited cab incidently app told altered drop surge mins time called normal scam considering service supposed demand time wait aroung mins ubers claculations wwas prepared outragously overpriced believe app scams telling wait till surge drops pay series charges I way hospital waiting cold time break charge list expect short distance charged double dollar fare caught cab way back quick hassale free fare appropiate UBER lost customer letting others know experience,1.0,0
We took uber home thinking better driving It ride absolutely fine surcharge dollars absolute ridiculous Our trip miles paid dollars I tried call email anything talk person nothing happened Uber absolutely ridiculous way charge people So disappointed company,1.0,0
two days using uber transportation I checked bank account noticed seven un authorized fraudulent activities account Be careful giving financial information setting account,1.0,0
App login issue registration issue Customer service phone number To solve simple problems see several non sense emails No one solve problem Bottom line bad company show good customer service solution customer DONT USE UBER ITS A TROUBLE,1.0,0
Uber totally taking advantage overcharging They charged ride Ridiculous,1.0,0
I airport figured I try Uber guy went around circles Trying navigate I Know I airport say contact driver text I Second driver thing think one call see I still standing lost ever least real cab drivers call let know go meet I hope charge Me doe two cancelations icing Uber suck Bigtime,1.0,0
A week ago boyfriend ordered uber ride home It late I gotten cab driver seemed really aloof tired I courteous asked night response I got groggy rude Regardless started driving hit school zone I started getting bit uncomfortable concerned I asked politely slow answered rude tone voice A days go I get call boyfriend asking charged The driver accused vomiting car And took fake photos sent uber It appalling And photos took looked like crime seen disgusting It looked liked mushy popcorn water guy even went far smear car Was gross Never life I thrown someone taxi cab I felt sick I politely told man pull I sick I drunk I remember ride clearly Nothing along lines happened I shocked uber let get away something terrible Not accuse innocent passanger tried steal money boyfriends account TERRIBLE,1.0,0
I driving uber nine months bad enough lowered rates work I got past kept driving Well last week review Gave low score saying rider said vehicle meet standard cleanliness true I constantly cleaning vehicle passengers always ccomplementing How fresh vehicles smells passengers vehicle realistically sand floor way logically safely vacuum car hours makes sense tried suggest clean car fare How If u get trips back back clean course someone vomits going clean mess But top said car clean took opportunity throw There saying remember PERSONAL HYGIENE well even I personally offended driven I clean person car emuculate enough one rider turned opportunity insult I know automated response two responses need separated two separate issues,1.0,0
Uber get payment credit card outdated I like solve matter able line I going spend hours line trying figure since I technical A number reach Uber nice The reason I gave stars driver great Customer service There absolutely customer service You never ever able speak anyone If question category FAQ forget So make feel customer Sounds like want talk people making business grow They call consumers Call taxi At least talk human issue happens,3.0,1
Great service drop location problem pick location come Uber map,5.0,1
I live Clifton nj needed car wife said cars available To take flight So uber I live miles Manhattan I thought problem,5.0,1
unprofessional driver wangjiku I requested uber around idea pick location accept request first accepted I wait nearly half I giving directions phone able found even know famous place DMV office Santa Clara I stressed phone famous apartment leasing office exactly opposite DMV still waste driver catche finally telling going cancel trip phone even cancelled I cancel trip I get I waiting cancel trip I wait mins cancel trip cancel trip I able request another accepted able pickup right thing must cancel even happened done many idea area going pick though I giving clear directions found accepted able pick almost half hour still cancel unprofessional behavior charged cancellation wasted precious request management give permission kind unprofessional unexperinced drivers drive customers finally get bad openion worest experiences UBER,1.0,0
I charged TWICE one day still waiting respond This month Very disappointed thought I found good service,1.0,0
I UBER DRIVER London You people complaining You getting cheapest fares got nerve complain Most people racist wgen see driver another ethic decide give crap rating worse bo rating You guys complaining hire executive car trave miles costed Do expect driver bend No one stopping go else majority run back uber Uber shoud kick rider anything less stars seen plenty rubbish rates riders Why driver give bad rating rude Miserable Start blame traffic running late You think rider kiss ass traveling miles Most low rates riders WOMEN You using uber cheap Get high horse Most uber riders travel short distances It us waste time We drivers getting shafted riders,5.0,1
Uber response missing payment Sunday May Sorry confusion payment happy explain If referring payment saw payment statement posted Tuesday earlier week deposited account following Taking look end I confirm payment sent account It take days process While banks deposit Thursdays also normal take Tuesday If still seeing Tuesday please let know I look immediately In case issues concerns feel free get touch pleasure assist Regards May Thanks reaching Uber Sorry confusion payment happy explain I completely understand concern I see frustration experiencing If referring payment dated May deposited account later May Taking look end I confirm payment submitted May It take days process While banks deposit Thursdays also normal take Tuesday Please find details If still seeing Tuesday please let know I look immediately I collected resources I think might helpful View payment statements Report missing trip statement Update banking information If questions read payment statement Ill happy help Thank great day ahead May This Uber Support I apologize received payment I verifying account payment Transit means paid May Sorry delay let us know question Do forget visit us Uber Regards May Thanks reaching This email let know received request May payment Our support team get back soon No need reply email In meantime find answers frequently asked questions helpful information visiting help section Uber app We appreciate patience look forward getting matter resolved Uber Support May Thanks writing Sorry confusion payment happy explain If referring payment saw payment statement posted Tuesday earlier week deposited account following May Taking look end I confirm payment sent account It take days process While banks deposit Thursdays also normal take Tuesday If still seeing Tuesday please let know I look immediately If referring different weeks pay let know Ill also happy take look Regards At No point anyone called discuss missing payment Never person speak directly Still received payment next payment comes three days Uber cares making money NOT PAYING FOR SERVICES BY UBER PARTNERS DO NOT BELEIVE THE HYPE YOU CAN NOT MAKE THE MONEY THEY STATE WITHOUT STRINGS AND IMPOSSIBLE CRITERIA SET BY UBER TO ENSURE MOST FAIL,1.0,0
So I used UBER last night NEVER USE IT I got dropped first guy I even put seatbelt sudden take wife work So I call another Uber gives times rate information heck rate NO OTHER OPTION UBER every time search another rate gets higher higher I get home I tip guy decently cash getting home finally Get inside wifi loads UBER receipt minute ride NEVER AGAIN,1.0,0
I New York trying catch cab airport It pouring rain taxis busy I decided I try UBER The app kept timing iPhone came said UBER Pool I thinking OK I share ride save money LaGuardia miles away usually cab fare It took minutes I willing wait I miss flight I nice driver nice car tell much I passenger I thought OK I got lucky one else going airport since said UBER Pool I choices anyway I computer training business I savvy technology I arrived airport said compute fee tell much app also put JFK LaGuardia I chose Maybe another potential customer sure I got receipt charge short trip When I contacted UBER said since busy charge times normal fair That really taking advantage customers I think customers happy I told since scheduled training busy day rate times normal This price gouging I NEVER EVER use UBER,1.0,0
I travelled ola cabs never cheated like driver made us pay airport fee cash alredy included bill paid,1.0,0
I hate album ap It often ends wrong pick address call driver function fails I hate,1.0,0
Uber charging high looting money I feel Uber OLA like sister companies Have collaborated behind screen loot money ppl One question morning AM Peak time Shame,1.0,0
DC requested UberX Automatically slotted UberPool without chance decline minutes late business meeting Switched Lyft,1.0,0
I Sheraton downtown Seattle drivers ca find place Trying get airport first one drove Pike Market I cancelled The secomd one took minutes get even though said minute away,3.0,1
Uber hit miss On first Uber ride Going friends hotel staying Savannah Ga They ordered ride great experience problems courteous knowledgably driver On second night After receiving ride downtown hotel shuttle dinner went exploring nightlife Then order Uber app said minutes away problem As followed drivers progress minute called confirm location said hed shortly A minutes later location see app We called back number said going take another fare need find different ride What SOB Biell By time tired frustrated We saw taxi took back hotel The moral story trust Uber need backup plan,1.0,0
understand theses people use cars uber deactivate lie lower star appreciate better service show rating drivers well want like old days wait minutes taxi treat uber drivers right,5.0,1
I worst experience UBER Most Cheated company worst drivers rash driving Never ever think book cab I getting option negative rating,1.0,0
I ripped many times overcharged uber want ask complain course bridge nowhere type system impossible actually state complain categorized find right button It also seems real response,1.0,0
Tried using Uber driver never left seat help suitcases He also charged much taxi drivers insisted tip deserve Every taxi driver used helped us suit cases man never lifted finger The taxi drivers less expense much friendly He get us destination,2.0,0
It took days London numerous tries finally get ride The online demo looked simple Not,3.0,1
Opened app iphone told I needed go email That never happened I access primary email cell I DO NEED TO everything need already amex stupid ALREADY I get home contact answer anything Told I go community talk I years last year I go blogs talk get real lol,1.0,0
UBER IS THEE MOST RAGGEDLY OPERATED COMPANY IN EXISTENCE IT SHOULDNT EVEN BE IN ARIZONA IF THEYRE GOING TO RUN IT THE WAY THEY DO HERE IN PHX THE ONLY FARES MY SO EVER EVER GETS ARE JERKOFFS TRAVELING FT DOWN THE STREET WHO BABBLE O IM JUST GOING DOWN THE STREET FOR SMOKES AS IF THEY DONT WANT TO BE AN INCONVENIENCE BY GOING FURTHER WHILE THE WHOLE TIME NOT TAKING INTO CONSIDERATION THAT STUPID FT TRIP IS ONLY COSTING OF WHICH BS UBER TAKES ALMOST MORE THAN HALF OF LEAVING A STARVING DRIVER A BS FARE A BS CUSTOMER TOO LAZY TO WALK THEIR ÀSSES UP THE BLOCK TO GET THEIR SMOKES THIS BS CAN CARRY ON ALL DAY SOME FARES BEING MILES AWAY GETTING PICKED BY A DRIVER WHO WASTED WORTH OF GAS JUST TO GET CANCELED ON WHEN THEY GET THAT FAR ALL BECAUSE OF ANOTHER UBER DRIVER WHO WAS CLOSER DID WANT IT THE FÛCK IS THIS BS UBER DOING TO PEOPLE ITS DRIVERS IMAGINE GOING OUT TO DRIVE YOU PROFESSIONAL INTELLIGENT EASY GOING COURTEOUS GETTING NOTHING BUT JERKOFFS GOING FT DOWN THE STREET EVERY HLF HR OR SO BEING CALLED BY SOME ÀSS CLOWN WHOS CITIES AWAY JUST TO GET ATTITUDE OR WORSE CANCELED YOU JUST WASTED IN GAS FOR A DAY ONLY TO BE ABLE TO MAKE ENOUGH TO PUT GAS BACK IN TO PICK UP MORE JERKOFFS WHO THREATEN YOU WASTE YOUR PRECIOUS MONEY TIME UBER IS THE ULTIMATE LIBERAL PÛSSY COMPANY RUN BY THEE MOST ASININE WIMPY ÀSSCLOWNS EVER TO BE CONCIEVED THEIR BS UBER GAS CARD THIS COMPANY ABUSES IT FÛCKS IT UP FOR THE CUSTOMER WHO USES IT FOR GAS IN THEIR CAR UBER TAKES OUT WAAAY MORE THAN THEYRE ALLOWED TO FROM IT BEING LIKE THE BS CUSTOMER ONLY GOING FT DOWN THE STREET BY TAKING OUT IF YOU SPEND LESS THAN THAT THE BS INCENTIVES LIKE PICK UP FARES THIS WEEKEND GET A IS ONLY FOR THOSE WHO HAVE ANOTHER HR A WEEK JOB NOT RELYING ON THEIR BS GAS CARD DOESNT MIND THE ABUSE TO UBER EVERYONE ELSE CAN GET FÜCKED THE UBER HERE IN AZ BARELY PAYS BACK THE ITS ALWAYS SOMEHOW STEALING FROM THE DRIVERS WHEN THEY DO ITS WEEKS AFTER THEY STEAL IT IM TELLING YOU DONT WORK FOR UBER IF YOURE DESPERATE ID RECOMMEND WORKING WALMART WHICH I HATE JUST AS MUCH OVER UBER BECAUSE GETTING LOCKED OUT FOR MINUTES WITHIN AN HR FOR CANCELING TOO MANY FARES THAT ARE OUT OF YOUR WAY WHEN YOU ONLY HAVE ENOUGH GAS TO STAY IN YOUR SPOT FORCING YOU TO WASTE EVEN MORE TIME SO YOU CANT MAKE YOU WILL WANT TO QUIT KILL UBER MY SO GOES THROUGH THIS HERE IN PHX AZ UBER ONLY WANTS DOESNT CARE FOR SHÏT,1.0,0
Driver never showed I charge twice,1.0,0
It years using uber kind issues faced past months totally washed away past years good experience I explain major Maruti Me husband travelling sector gurgaon sec gurgaon husband get huda city midway There ways route asked take huda route said ca otherwise I loss I move according navigation We told concept car pool continuously kept saying know employee know He continuously kept howling mai apki wajah se apna nuksan thode na karaunga After damn frustration asked call customer care ask even knowing fact misbehaved said hum aisa isliye karte hain taki ap baad ye na kaho k galat raste pe le gye navigation k hisab se He silent min till way This highly unacceptable We travel gurgaon delhi sunday eve much traffic also We booked uber thrice The first driver pm called min said go car pool possible Second driver pm called within min also asked u hv go disconnected phn He called ask destination tell He said ok jst min away kept waiting min response called check switched phn Then also waited kept calling min finally cancelled trip Third driver min away half hour kept saying searching whereas At last asked reach rail vihar nearest landmark clearly seen map finally replied madam mujhe search karna nahi ata Then shouted said going make complain rail vihar within min bt already cancelled trip We late half hour moreover damn frustrated Finally booked uber phn got cab Today morning made request car sec gurgaon A driver mahinder hundai accent accepted request said pool going dwarka delhi The rider also saying opted pool He asked cancel I booking office hurry I sent request accepted called replied take request otherwise meri ye trip waste ho jayegi know I said opted car pool I late office matters k apki trip waste ho jayegi So replied actually shouted mujhe kya farq padta hai k apko late ho raha hai I actually referred uber many knowns feel like writing reviews everywhere This acceptable These major issues hv mentioned actually matter u cut day incentive facing many issues many drivers They take advantage trip incentive method deteriorate uber image u make km based incentive method Uber working becoz customers Dont lose,1.0,0
Uber app fast bookings misfired user exploring app really ready book ride get call cab driver Cab rides get booked even select destination Then cab drivers informs cancel ride anyways actually intend book If fail cancel within minutes pay cancellation charge gets added next ride Uber app must confirm button ride booked confirmation,3.0,1
I reported someone stole debit card stole account They absolutely nothing Someone told via email someone pay get around I even speak anyone,1.0,0
We arrived San Fransisco Airport walked towards taxi approached taxi driver offering take us hotel say Uber driver I Uber account I knew fare around During journey driver constantly mobile phone either texting speaking drivers Arriving hotel charged us I opinion use certainly never use,1.0,0
poor services person doesnot know exact address controlled false messages false rate,1.0,0
Why Uber fraud pricing worst customer service Please answer Billion Dollar industry using treachery fraud charge customers What happened convenient ride economic cost For km might pay Rupees Indian Why peak I see traffic Their tantrums worst I know training drivers want incentive attention customer convenience,1.0,0
The customer service drive insanity Ive attempting get assistance HOURS since uberpool option showing viewer help system automated,1.0,0
I traveled Uber Swift car FC Hinjewadi Pune Maharatstra I travelling night time driver driving car properly always looking mirror I change place adjust mirror toward I left car The driver drank talking rude language The Uber keeping good drivers,1.0,0
Recently Uber rates lowered rate significantly beats rate standard yellow taxis city NYC Yet Uber finds way always scam customer ridiculous markups busy times demand areas etc Mind talking measly cent surcharge actually double estimate rate many occasions One day without paying attention might end pay taken rate several occasions quite people requesting drivers area Seriously The support complete joke At least I call CC bank support although I getting someone Thailand Singapore someone actually picks phone Uber even number This company valued billions Again Seriously After send email charge dispute polite telling NO calculations correct present rider rates NO expensive rate setting alternative cheaper Folks fall trend using Uber many others Trend setters wait line get muffin celebrity gets pastries Yea I know really stupid So one Plenty alternative car services big city actually pick SET rate give even come Otherwise yellow cabbies still cheaper No matter BS marketing try pass consumers Really check price surges scheduling call They trounce card careful They also known cancel account cancelling charges bank CC company,1.0,0
I terrible experiences uber cab drivers They terrible directions extremely arrogant Once driver asked get cab thought I gave wrong pick address And another instance driver shouted I told take specific route I many experiences family If anyone faces issue like please take directly police station I regret,1.0,0
We noticed UBER charges credit card rides take Found call UBER notify email After days back forth emails different service people time fraud charges continuing UBER cancelled AMEX strange UBER finally told us MISS MOM using account created account card The ONLY fraud charges card UBER They gave us zero peace mind security systems credit card information basically got sense NO security NO sense urgency comes fraudulent credit card use Luckily fraud protection AMEX even though UBER still try hold us liable Obviously Going Lyft IS HORRIBLE,1.0,0
I charged times surcharge Now trying resolve Uber customer service joke It like trapped endless circle I use I recommend Uber anyone,1.0,0
Uber company valued billion dollars Uber popular riders The reason uber loved riders uber ride price taxi A uber rider pay minimum ride A taxi charge around A uber driver average minutes go pick rider take rider destination drop Uber driver ends trip uber instantly displays much driver paid trip The trip take around minutes time Now driver pay gas insurance wear tear vehicle After driver figures expenses left profit zero I drove uber part time years plus In beginning I easily made week Now I average week drive twice miles make Uber sent report income IRS When email uber problem receive robot answer Uber care drivers Uber cares increasing billion dollar value billion I retired man advice anyone considering driving uber DONT WASTE YOUR TIME AND MONEY You better flipping burgers McDonalds,1.0,0
UberPOOL total scam matter fact I think algorithm totally many cases UberPOOL charge UberX exactly route time week difference POOL wasted twice time picking second passenger THE AIRPORT drive wait pick passenger one terminals I tried contacting customer service FIVE TIMES made sense I doubt whether customer support people sense product actually works even read none ever answered question instead said random useless things Dear Uber please least spend money training people made company look stupid unprofessional And NYC passengers take yellow cab least registered officially pricing transparent,1.0,0
I family coming back home shopping We called uber first time ever The driver probably drunk He took totally wrong route said wrong said follow directions shown uber device He kept driving suddenly found selves highway I got worried ask call one said ca He driving rough kept going highway We asked stop let us go said ca coz wo get paid At last tell stop call He suddenly applied breaks escaped accident mere inches Finally let us got whrn said pay cash realized different city We took taxi came home Uber charged us extra fare trip cost us The worst scariest experience life So please careful anyone register uber never know gon na trust,1.0,0
My girlfriend use frequently every single time I used service I bad experiences Usually drivers know city always take longest route order charge maximum fare Also I bad experience dealing rude drivers,1.0,0
I found morning I charged almost ride I take At last night I sleeping I told go Support email get resolved I replied I disabled system get back I go Support exactly email I replied FU people I spend least fools Star Hello Lyft,1.0,0
You ca pay cash Uber ca control much put card A driverthat Uber seems support show trip ended So The driver picked girlfriend dropped house addresses input App got receipt day trip according Uber ended hours miles I assume driver defrauded us glitch software days correspondence sending copy receipt I still get I fought Uber allowed Miami cabs horrible Now cabs better I avoid scammed using Uber,1.0,0
The driver drove distance cab ride charged worst part He tried charge credit card Luckily Discover card caught flagged denied The charge attempted company called Lavish Limos,1.0,0
I using random uber ride year Mostly get drunk butt home bar never ran problem always well taken care,5.0,1
After night got taxi uber normal rate twice times said route cancelled pick reason Then price surge occurred picked dropped meaning dare became customer support existant uber dreadful company deal,1.0,0
uber nothing fraudulent piece shi low life mother thieving dog useless leach sucking peoples money dry I EM,1.0,0
Uber cab service pathetic India feel cheated everytime travel They charge cancellation fee Rs everytime booking cancelled cab driver due reasons Their called promo codes never work paying driver lodge written complain mail id Uber app resolve issues normally takes hours get resolved Uber refund money credit uber account use book cab This uber forcefully tries retain customers The drivers unprofessional Customer support poor India Their app mark multiple issues arise payment,3.0,1
Uber good country taking marker traditional taxis need London We better without uber use black taxis like use,1.0,0
After buying new Corolla necessary documentation join Uber worked months mileage rate dropped couple weeks ago opened App start taking rides I allowed use till I agreed cut instead prior I joined October So I get per mile per minute That BS driving minimum wage considering minimum wage MD,1.0,0
Normal Taxi fare home airport I struggling Windows app new Windows phone first use app new phone I quoted fare price agreeing pay surcharge I duress I running late due faulty phone app even accept home address pickup location kept changing I time request taxi I agreed pay duress I request partial refund customer service said Many reviews Windows app negative I also give negative review customer service,1.0,0
Uber seemed ideal since I moved back home Columbus I single full time parent Uber App sent fictitious addresses wrong addresses refused accept responsibility wasted time fuel deficiencies App The passengers constantly complained App functionality inability contacting Uber Customer Support The cost driving Uber high Car payment fuel oil changes Uber Fee Passenger Fee leaves minimum wages driver While Uber claims drivers make great money actually Uber making great money Charging drivers high fees top maintenance costs vehicles ridiculous,1.0,0
started driving uber expenses making average hour time get game pat double hour even got referral cards yet passengers great far business like business keep car clean drive reasonable help people doors packages problems seems rate malcontents roughly equal fail rate startup small businesses huh coincidence learn run small business learn customer service come back make less stress,5.0,1
My account suspended Uber I know drivers always late poor quality cars costumer support never replies emails A big Uber days India counted May company get dumped Uber,1.0,0
I driving riding Uber months I completed trips Overall experience good I like Uber rating system allows angry depressed drunk people opportunity rate poorly The pay crappy Net expenses I might make minimum wage My last trip miles minutes I made I done trips Boise online hrs made Tues That That downside The upside I work I want micro manager looking passengers excellent decent people It always cause problems Vaping sneaking drinks car screaming yelling I kid call cracker So always I read lot reviews page Some ring true I think complete BS The passengers I talk virtually love Uber One guy told afford simply Ubers everywhere saves expense He uses Uber times month costs half cost car insurance gas oil There nothing wrong Uber It another capitalistic greedy corporation going try sweep every last crumb table This nothing new drivers riders lived America last years,4.0,1
I enjoyed Uber Now I done I Marriott DC Driver calls asks I I front He says He realizes front entrance tells walk around back I said He said cancel trip I cancelled rebooked driver took route I cancelled took taxi Uber charged cancellations YOU CAN NOT CONTACT ANYONE WITH UBER It easy get credit refund YOU STEAL MY MONEY AND GIVE ME A CREDIT Never Uber I never use Uber,1.0,0
My account hacked card charged twice When I tried dispute charges I get phone I get email back I call bank disputed charges still get contact Uber I never trust,1.0,0
I user My business partner Last week LA I agreed let get Uber take us airport We saw car pass location I said We trouble already The driver came around block Pulled We lot bags He lift finger help After loading trunk I got rear passenger side door While sitting waiting partner get door I saw put car Drive I almost said something thinking guy start going everyone car WRONG HE STARTED ROLLING LUCKILY MY PARTNER WHO COULD HAVE BEEN SERIOUSLY INJURED WAS NOT He stopped car I said Once surprise surprise help us take anything UBER IS DANGEROUS THEIR DRIVERS ARE NOT PROFESSIONAL THEIR DRIVERS ARE NOT REQUIRED TO KNOW ANYTHING ALWAYS RELYING ON THEIR PHONE MAPPING APS AND THEY DO CARRY ANY MORE INSURANCE THAN A NORMAL DRIVER This situation ended okay although stressful But next time,1.0,0
I schefuled pickup Miami Beach waited much longer quoted map The map kept changing time longer period After I called driver see said Spanish speak English I canceled trip tried schedule another price went I called Central taxi car minutes less money I seriously doubt I use Uber,1.0,0
When I started driving UBER surface looked good It became obvious faster obvious UBER really NOT Delivering Quality Rides UBER deliver cheap fast transportation costs drivers allowing every rate professionalism Drivers And Putting rider dumb comments insults arrogance unfair demands demand break traffic rules impatience still feed rider free sweets drinks accept receive low rating look like rider wished look like Very professional UBER Now go hell UBER end low low But place scratch mark UBER executives By made millions thus cares,1.0,0
I ever use uber unprofessional high ever hell want recently friend used uber go boyfriends go uber uber driver asked wanted water said yes grabbed water front seat opening next thing knew turned meter told free charge end night hospital getting rape test done came back positive uber driver date rape drugged water raped DONT USE UBER,1.0,0
Worst company work say get minimum fare Uber automatically takes safe trip take driver providing safe trip take whopping deduct gas car payments insurance might left putting car road people making money Uber expense stay away go work Burger King Mc Donalds financially better,4.0,1
My first ride Uber went like The driver asked time flight Naturally I wanted get early check beat traffic make sure I get security time My Uber driver took opportunity drive around suburbs hike fare run traffic A minute trip took hours I made flight I sprinted airport Uber sucks,1.0,0
I excited work uber got nice new car driving months every nirte I come home depressed I make bucks hour pay gas please driver I drive uber one making big bucks NOT THE DRIVERS,1.0,0
I Cr England truck driver truck needed service I stranded uber driver picked got yard safty reasonable price thank safe drivers,5.0,1
They ing charge cancel ride time,1.0,0
I new Uber weeks It bad Bad app bad gps bad pay hour taxes gas insurance fuel ware tare car The fact owner multimillionaire pays drivers drive across city another capitalist You spend time driving around block looking someone mile away Shame uber Bernie,2.0,0
My wallet stolen uber last night social security card inside message I sent hours ago yet recieve response I seriously question legitimacy company strongly advise people use app I big fan almost two years I truly believe underlying issue company Any customer support system much attentive matter consideration help customers best interest mind To Uber customer support I received unusual phone call company afternoon made uncomfortable I hang The man phone hard time speaking clear English said contacted driver failed Answer questions pertaining wallet even asked directly The phone call seemed like coming seas Unless mock phone call made begin question legitimacy company I spoken lawyer police investigator attorney general office Further action matter addressed within next days customer service failed make slightest advancement helping I contact past hours yet receive smallest details driver last name despite fact employee committed felony one customers I extremely disappointed continue inform everyone I know situation unprofessionally handled,1.0,0
Charged To get dropped airport Could speak English dropped parking lot across airport Took uber home airport got charged It impossible contact someon And second mom English speaking cabbie Who car stunk like yellow cabs Cabbies Frustrated,1.0,0
Makes near impossible find contact option number available Recently switched payment method PayPal credit available PayPal charged directly Uber,2.0,0
Maurice Heyliger Atlanta area THIS IS YOU BUDDY Quote dollar ride upcharge afterwards Nicely done As read posts seems standard business practice Next time Shark Tank thank POS Chris Sacca says invested Uber time This company eventually fail sued oblivion,1.0,0
Wow Where I begin I applied driver I waited waited waited waited I contact order find status I like giving info anyone Long story short I denied told I got background check I given website contact supposed Background company find ANY info system MAYBE I DO much criminal background BUT You got FOOL killing folks hobby REALLY Uber Clue,1.0,0
The first time ever life I used Uber new years eve I got charged bucks good thing btw I going back home New Years enough drivers road sor Uber decided surge price I ended wasting bucka debit card drivers friendly anyways I switched Lyft way better service know getting ripped amount money spending ride,2.0,0
Short trip take cab Longer run town airport Uber,4.0,1
If contemplating driving Uber NJ think Ask around All I know experience driver three months trips belt rating circumspect leasing car What rope driver decent pay two weeks wham cut fares half Let ask logical human driver usually car payment least per month plus insurance unless ins co finds drive Uber presto like rusty safe river plus gas wear tear car driver minutes fare pay Also happen drive Manhattan take toll charge customer pay top drop customer drive traffic get back NJ accept another fare usually takes least hour think good usage time good pay You see Uber trying show Wall Street Watch The Big Short appropo Uber huge rider base The problem drivers dropping like flies afford drive I know I picked many ex drivers recounting experience Wall St incidentally I used work years ago almost two decades rude awakening see market valuation Uber claims bill though lost mill confidential source truly picked nothing specious house cards Now Uber PR tell wonderful slash fares order busy drivers believe word say It burning drivers faster INDIE speedway order keep riders happy Good luck people decision know better homework get involved exploitive outfit BE DAMN CAREFUL,1.0,0
We went vacation Washington dc took uber city days great experience They arrived time overly polite got us destination safe timely experience use,5.0,1
I currently uber driver You never believe I drove BWA without gas mileage tax expenses It customers drivers unless math,1.0,0
Uber horrible partner Dropped price third time less two years I driving chump change want star service star pay math working Furthermore partnered local dealerships whereas taking advantage people economic situations leasing cars outrageous amounts nobody bad credit get approved Uber scene miraculously Uber driver get approved begs wonder sleezy banks dealerships Uber viper taking advantage certain demographic low income educated driver trying feed families people say Nobody forcing I say And nobody forcing feed kids either Do drive Uber period,1.0,0
My first ride Uber ride coworker Our driver Jeffrey professional He opened doors us Vehicle fresh clean We called Uber take us cars parked Cornwell Heights Station Regional Trenton Line cancelled due fire Very enjoyable ride I impressed Also bottles water mints gum refreshments Even music taste I definitely calling Uber,5.0,1
friendly good source money respect definite,1.0,0
I took kms trip Hyderabad Telangana Feb I charged kms extra When I asked fare review put surcharge reduced marginal amount They transparent,5.0,1
If think going make money uber think new form slave labor taxi driver receive half used make company currently drive uber better stop care I year getting better price reduced search pricing scam goodbye,1.0,0
Urber awful work A US Army veteran job taken bad rating heck DO NOT WORK FOR JIVE TIME UBER,1.0,0
charges card Uber technologies none Uber account ghost rides bogus charges Uber USAA notified cancelled card,1.0,0
I used Uber times I never problem Their response times excellent help walker It nice reviews gave general market location I use walker,5.0,1
This time uber drivers cancelled journey I reorder price mysteriously gone It joke ends cheaper using normal minicab instead,1.0,0
Unfortunately though I recently bad experience driver service worse,1.0,0
charged credit cart times never take money back Uber taxi driver forced pay car He said Uber charge charged two times I sent statement I talking working Do use Uber serial killer drive,1.0,0
Need watch driver going This time driver trying bring around even though map showing faster way get destination Even though traffic closed road,1.0,0
uber rip drivers nj world people pay ride going miles fare nj ny including toll top take fees uber joke,2.0,0
star star previous post uber stranding PM I walk miles get home AM I pissed I cancelled figure I went event Fairgrounds West Palm Beach I stopped tabel promoting uber I told nice guy issue He reset account tested get LAuderdale Airport want ride Tri Rail I see cell screen uber cars close credit card last numbers pickup address uber send someone recognize number previously So I late hit mean streets arrive FLL time going pay parking I get back Way go uber grrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,1.0,0
Uber pretty good riders real scam drivers wear car less minimum wage cities amount claim one earn lie drunk riders bring rating Uber low fire thank Uber firing,1.0,0
Uber software terrible full bugs Sometime ca delete ride It e fill home Sometimes different city The estimated arrival time joke It told car minutes When I checked mins later told car minutes Keying destination über enter house numbers wrong You book rides advance The drivers complain uber well DO NOT WASTE YOUR TIME WITH UBER They ripoff,5.0,1
Uber driver let meter even ride completed I lost money He rode good road Wrote customer support multiple times one seems care soon I explained situation They even bother reply,1.0,0
Uber takes hard earned money driver encashs persons need They deduct around fate charges For ex fate miles min journey downtown Uber takes close gives uber driver In driver spends time drives CST maintenance buys gas Please take uber,1.0,0
Uber care problem driver person phone promised credit never applied account I sent complaint via email never even acknowledged email I missed flight complete incompetence driver speak English AND went Fort Lauderdale airport first time life AND know difference Arrivals Departures airport first took airport hangar airport parking finally found terminal dropped arrivals I missed flight I spent extra hotel getting airport morning mention upheaval caused work even respond email,1.0,0
The pickup time Uber app fluctuated minutes minutes back hour The Uber car never showed neither cabs I called pick retirement community West Palm Beach two days father died I missed flight I worried Uber charge card use illegally since app requires input payment information system car pickup authorized At least cabs I called locked financial trap Definitely fan business taking personal information without providing service I selected rating site requires rating Uber gets Zero,1.0,0
Tonight coming back phoenix market city put phone charging forgot take called cab driver mins asking phone started giving random excuses called police well plan file fir tomorrow morning name manjunath number,1.0,0
These uber drivers experience knows driver drugs selling drugs car Government actually making easier public easily access drugs Taxi drivers reliable go proper training Taxi drivers commercial insurance cars inspected county officers whereas uber even enough customer service representatives What government one uber drivers rape kill somebody kidnap one clients ransom knows driver drivers even go kind training This uber put lot taxi drivers work think fair uber service extra money greedy people Taxi drivers working hard raise families think government think families ban uber lyft forever people feel safe Tip consumers let come together protest get banned,1.0,0
While I understand one point I worry insurance Uber et al This article talks major injuries people experienced Do new startups level insurance coverage traditional cabs required What happen news starts reporting catastrophic injuries passengers receive Uber subscribed vehicle Medicaid insurance place,1.0,0
