SystemCodeNumber,Capacity,Occupancy,LastUpdated
Others-CCCPS135a,3883,2725,2016-10-12 15:30:59
Others-CCCPS135a,3883,2559,2016-10-12 15:57:05
Others-CCCPS135a,3883,2248,2016-10-12 16:31:05
Others-CCCPS135a,3883,1061,2016-10-13 07:57:02
Others-CCCPS135a,3883,1591,2016-10-13 08:31:06
Others-CCCPS135a,3883,2095,2016-10-13 09:04:02
Others-CCCPS135a,3883,2490,2016-10-13 09:31:01
Others-CCCPS135a,3883,2809,2016-10-13 09:57:08
Others-CCCPS135a,3883,3017,2016-10-13 10:31:03
Others-CCCPS135a,3883,3143,2016-10-13 11:04:08
Others-CCCPS135a,3883,3181,2016-10-13 11:31:06
Others-CCCPS135a,3883,3210,2016-10-13 11:57:06
Others-CCCPS135a,3883,3222,2016-10-13 12:31:08
Others-CCCPS135a,3883,3196,2016-10-13 13:04:04
Others-CCCPS135a,3883,3188,2016-10-13 13:31:08
Others-CCCPS135a,3883,3143,2016-10-13 13:57:07
Others-CCCPS135a,3883,3055,2016-10-13 14:31:06
Others-CCCPS135a,3883,2945,2016-10-13 15:04:08
Others-CCCPS135a,3883,2822,2016-10-13 15:31:08
Others-CCCPS135a,3883,2633,2016-10-13 16:04:08
Others-CCCPS135a,3883,2320,2016-10-13 16:31:08
Others-CCCPS135a,3883,1070,2016-10-14 08:01:05
Others-CCCPS135a,3883,1407,2016-10-14 08:27:10
Others-CCCPS135a,3883,1870,2016-10-14 09:01:08
Others-CCCPS135a,3883,2204,2016-10-14 09:27:10
Others-CCCPS135a,3883,2479,2016-10-14 10:01:11
Others-CCCPS135a,3883,2585,2016-10-14 10:27:09
Others-CCCPS135a,3883,2652,2016-10-14 11:01:07
Others-CCCPS135a,3883,2689,2016-10-14 11:27:06
Others-CCCPS135a,3883,2675,2016-10-14 12:01:11
Others-CCCPS135a,3883,2650,2016-10-14 12:27:06
Others-CCCPS135a,3883,2629,2016-10-14 13:01:11
Others-CCCPS135a,3883,2583,2016-10-14 13:27:07
Others-CCCPS135a,3883,2532,2016-10-14 14:01:11
Others-CCCPS135a,3883,2477,2016-10-14 14:34:08
Others-CCCPS135a,3883,2382,2016-10-14 15:01:12
Others-CCCPS135a,3883,2212,2016-10-14 15:27:08
Others-CCCPS135a,3883,2057,2016-10-14 16:01:11
Others-CCCPS135a,3883,1783,2016-10-14 16:34:08
Others-CCCPS135a,3883,527,2016-10-15 08:01:11
Others-CCCPS135a,3883,602,2016-10-15 08:34:10
Others-CCCPS135a,3883,661,2016-10-15 09:01:09
Others-CCCPS135a,3883,737,2016-10-15 09:27:11
Others-CCCPS135a,3883,858,2016-10-15 10:01:12
Others-CCCPS135a,3883,943,2016-10-15 10:27:15
Others-CCCPS135a,3883,1036,2016-10-15 11:01:14
Others-CCCPS135a,3883,1087,2016-10-15 11:27:14
Others-CCCPS135a,3883,1177,2016-10-15 12:01:12
Others-CCCPS135a,3883,1249,2016-10-15 12:27:10
Others-CCCPS135a,3883,1365,2016-10-15 13:01:14
Others-CCCPS135a,3883,1441,2016-10-15 13:34:13
Others-CCCPS135a,3883,1458,2016-10-15 14:01:13
Others-CCCPS135a,3883,1472,2016-10-15 14:27:12
Others-CCCPS135a,3883,1509,2016-10-15 15:01:13
Others-CCCPS135a,3883,1478,2016-10-15 15:27:12
Others-CCCPS135a,3883,1399,2016-10-15 16:01:15
Others-CCCPS135a,3883,1306,2016-10-15 16:27:16
Others-CCCPS135a,3883,547,2016-10-16 08:04:13
Others-CCCPS135a,3883,608,2016-10-16 08:27:13
Others-CCCPS135a,3883,847,2016-10-16 09:01:15
Others-CCCPS135a,3883,1104,2016-10-16 09:27:13
Others-CCCPS135a,3883,1379,2016-10-16 10:04:13
Others-CCCPS135a,3883,1498,2016-10-16 10:34:13
Others-CCCPS135a,3883,1571,2016-10-16 11:01:13
Others-CCCPS135a,3883,1647,2016-10-16 11:27:17
Others-CCCPS135a,3883,1789,2016-10-16 12:01:16
Others-CCCPS135a,3883,1834,2016-10-16 12:27:14
Others-CCCPS135a,3883,1781,2016-10-16 13:01:16
Others-CCCPS135a,3883,1687,2016-10-16 13:27:17
Others-CCCPS135a,3883,1523,2016-10-16 14:01:18
Others-CCCPS135a,3883,1339,2016-10-16 14:34:14
Others-CCCPS135a,3883,1199,2016-10-16 15:01:18
Others-CCCPS135a,3883,1057,2016-10-16 15:31:18
Others-CCCPS135a,3883,956,2016-10-16 15:57:16
Others-CCCPS135a,3883,778,2016-10-16 16:31:17
Others-CCCPS135a,3883,1021,2016-10-17 08:01:16
Others-CCCPS135a,3883,1365,2016-10-17 08:27:16
Others-CCCPS135a,3883,1850,2016-10-17 09:01:17
Others-CCCPS135a,3883,2156,2016-10-17 09:27:20
Others-CCCPS135a,3883,2542,2016-10-17 10:04:20
Others-CCCPS135a,3883,2721,2016-10-17 10:31:16
Others-CCCPS135a,3883,2846,2016-10-17 11:04:20
Others-CCCPS135a,3883,2884,2016-10-17 11:31:18
Others-CCCPS135a,3883,2935,2016-10-17 12:04:19
Others-CCCPS135a,3883,2934,2016-10-17 12:31:21
Others-CCCPS135a,3883,2949,2016-10-17 12:57:17
Others-CCCPS135a,3883,2917,2016-10-17 13:31:21
Others-CCCPS135a,3883,2881,2016-10-17 14:04:21
Others-CCCPS135a,3883,2829,2016-10-17 14:31:21
Others-CCCPS135a,3883,2750,2016-10-17 14:57:18
Others-CCCPS135a,3883,2600,2016-10-17 15:31:21
Others-CCCPS135a,3883,2432,2016-10-17 15:57:17
Others-CCCPS135a,3883,2138,2016-10-17 16:28:21
Others-CCCPS135a,3883,1144,2016-10-18 08:01:23
Others-CCCPS135a,3883,1506,2016-10-18 08:28:25
Others-CCCPS135a,3883,2041,2016-10-18 09:01:23
Others-CCCPS135a,3883,2436,2016-10-18 09:28:22
Others-CCCPS135a,3883,2765,2016-10-18 10:01:25
Others-CCCPS135a,3883,2944,2016-10-18 10:28:58
Others-CCCPS135a,3883,3082,2016-10-18 11:01:57
Others-CCCPS135a,3883,3077,2016-10-18 11:27:56
Others-CCCPS135a,3883,3099,2016-10-18 12:01:59
Others-CCCPS135a,3883,3116,2016-10-18 12:27:57
Others-CCCPS135a,3883,3131,2016-10-18 13:01:56
Others-CCCPS135a,3883,3119,2016-10-18 13:28:57
Others-CCCPS135a,3883,3101,2016-10-18 13:54:59
Others-CCCPS135a,3883,3043,2016-10-18 14:27:56
Others-CCCPS135a,3883,2948,2016-10-18 15:01:58
Others-CCCPS135a,3883,2787,2016-10-18 15:27:59
Others-CCCPS135a,3883,2650,2016-10-18 15:55:00
Others-CCCPS135a,3883,2433,2016-10-18 16:27:54
Others-CCCPS135a,3883,1201,2016-10-19 08:05:03
Others-CCCPS135a,3883,1467,2016-10-19 08:25:01
Others-CCCPS135a,3883,2027,2016-10-19 08:58:05
Others-CCCPS135a,3883,2466,2016-10-19 09:32:04
Others-CCCPS135a,3883,2704,2016-10-19 09:58:04
Others-CCCPS135a,3883,2886,2016-10-19 10:25:04
Others-CCCPS135a,3883,3024,2016-10-19 10:59:00
Others-CCCPS135a,3883,3042,2016-10-19 11:25:04
Others-CCCPS135a,3883,3098,2016-10-19 11:59:05
Others-CCCPS135a,3883,3083,2016-10-19 12:25:00
Others-CCCPS135a,3883,3060,2016-10-19 12:58:01
Others-CCCPS135a,3883,3040,2016-10-19 13:25:03
Others-CCCPS135a,3883,2975,2016-10-19 13:58:02
Others-CCCPS135a,3883,2931,2016-10-19 14:32:03
Others-CCCPS135a,3883,2835,2016-10-19 14:58:03
Others-CCCPS135a,3883,2675,2016-10-19 15:32:05
Others-CCCPS135a,3883,2503,2016-10-19 15:59:01
Others-CCCPS135a,3883,2222,2016-10-19 16:25:03
Others-CCCPS135a,3883,472,2016-10-22 07:59:45
Others-CCCPS135a,3883,516,2016-10-22 08:26:46
Others-CCCPS135a,3883,600,2016-10-22 08:59:44
Others-CCCPS135a,3883,672,2016-10-22 09:26:47
Others-CCCPS135a,3883,778,2016-10-22 09:59:44
Others-CCCPS135a,3883,847,2016-10-22 10:26:47
Others-CCCPS135a,3883,967,2016-10-22 10:59:47
Others-CCCPS135a,3883,1054,2016-10-22 11:32:43
Others-CCCPS135a,3883,1132,2016-10-22 11:59:46
Others-CCCPS135a,3883,1212,2016-10-22 12:32:47
Others-CCCPS135a,3883,1304,2016-10-22 12:59:47
Others-CCCPS135a,3883,1347,2016-10-22 13:32:43
Others-CCCPS135a,3883,1328,2016-10-22 13:59:48
Others-CCCPS135a,3883,1362,2016-10-22 14:39:47
Others-CCCPS135a,3883,1354,2016-10-22 14:59:48
Others-CCCPS135a,3883,1327,2016-10-22 15:26:49
Others-CCCPS135a,3883,1262,2016-10-22 15:59:47
Others-CCCPS135a,3883,1174,2016-10-22 16:26:47
Others-CCCPS135a,3883,519,2016-10-23 07:59:48
Others-CCCPS135a,3883,532,2016-10-23 08:26:51
Others-CCCPS135a,3883,556,2016-10-23 08:59:50
Others-CCCPS135a,3883,584,2016-10-23 09:26:51
Others-CCCPS135a,3883,615,2016-10-23 09:59:52
Others-CCCPS135a,3883,640,2016-10-23 10:26:53
Others-CCCPS135a,3883,680,2016-10-23 10:59:53
Others-CCCPS135a,3883,726,2016-10-23 11:26:49
Others-CCCPS135a,3883,806,2016-10-23 11:59:50
Others-CCCPS135a,3883,854,2016-10-23 12:26:51
Others-CCCPS135a,3883,898,2016-10-23 13:06:52
Others-CCCPS135a,3883,916,2016-10-23 13:26:55
Others-CCCPS135a,3883,937,2016-10-23 13:59:53
Others-CCCPS135a,3883,934,2016-10-23 14:26:51
Others-CCCPS135a,3883,919,2016-10-23 14:59:53
Others-CCCPS135a,3883,900,2016-10-23 15:26:56
Others-CCCPS135a,3883,824,2016-10-23 15:59:54
Others-CCCPS135a,3883,747,2016-10-23 16:26:57
Others-CCCPS135a,3883,1006,2016-10-24 07:56:56
Others-CCCPS135a,3883,1445,2016-10-24 08:29:56
Others-CCCPS135a,3883,1903,2016-10-24 09:03:01
Others-CCCPS135a,3883,2183,2016-10-24 09:30:01
Others-CCCPS135a,3883,2307,2016-10-24 09:55:57
Others-CCCPS135a,3883,2428,2016-10-24 10:30:02
Others-CCCPS135a,3883,2495,2016-10-24 11:03:03
Others-CCCPS135a,3883,2544,2016-10-24 11:29:57
Others-CCCPS135a,3883,2592,2016-10-24 12:02:57
Others-CCCPS135a,3883,2623,2016-10-24 12:30:03
Others-CCCPS135a,3883,2651,2016-10-24 12:56:58
Others-CCCPS135a,3883,2643,2016-10-24 13:30:03
Others-CCCPS135a,3883,2629,2016-10-24 13:56:01
Others-CCCPS135a,3883,2622,2016-10-24 14:30:02
Others-CCCPS135a,3883,2595,2016-10-24 14:56:02
Others-CCCPS135a,3883,2462,2016-10-24 15:32:59
Others-CCCPS135a,3883,2314,2016-10-24 16:00:04
Others-CCCPS135a,3883,2034,2016-10-24 16:33:03
Others-CCCPS135a,3883,1019,2016-10-25 08:00:03
Others-CCCPS135a,3883,1371,2016-10-25 08:26:08
Others-CCCPS135a,3883,1859,2016-10-25 09:00:03
Others-CCCPS135a,3883,2074,2016-10-25 09:19:19
Others-CCCPS135a,3883,2393,2016-10-25 09:56:19
Others-CCCPS135a,3883,2550,2016-10-25 10:29:19
Others-CCCPS135a,3883,2625,2016-10-25 10:56:23
Others-CCCPS135a,3883,2675,2016-10-25 11:29:22
Others-CCCPS135a,3883,2732,2016-10-25 12:02:23
Others-CCCPS135a,3883,2758,2016-10-25 12:29:21
Others-CCCPS135a,3883,2788,2016-10-25 13:03:20
Others-CCCPS135a,3883,2777,2016-10-25 13:29:24
Others-CCCPS135a,3883,2759,2016-10-25 13:56:21
Others-CCCPS135a,3883,2729,2016-10-25 14:29:23
Others-CCCPS135a,3883,2646,2016-10-25 15:02:24
Others-CCCPS135a,3883,2516,2016-10-25 15:29:22
Others-CCCPS135a,3883,2386,2016-10-25 15:56:25
Others-CCCPS135a,3883,2073,2016-10-25 16:29:22
Others-CCCPS135a,3883,1053,2016-10-26 07:59:26
Others-CCCPS135a,3883,1499,2016-10-26 08:32:27
Others-CCCPS135a,3883,1869,2016-10-26 08:59:29
Others-CCCPS135a,3883,2156,2016-10-26 09:26:27
Others-CCCPS135a,3883,2390,2016-10-26 09:59:25
Others-CCCPS135a,3883,2509,2016-10-26 10:26:30
Others-CCCPS135a,3883,2601,2016-10-26 10:59:30
Others-CCCPS135a,3883,2642,2016-10-26 11:26:28
Others-CCCPS135a,3883,2681,2016-10-26 11:59:29
Others-CCCPS135a,3883,2704,2016-10-26 12:26:27
Others-CCCPS135a,3883,2717,2016-10-26 12:59:31
Others-CCCPS135a,3883,2733,2016-10-26 13:26:32
Others-CCCPS135a,3883,2752,2016-10-26 13:59:26
Others-CCCPS135a,3883,2729,2016-10-26 14:26:26
Others-CCCPS135a,3883,2667,2016-10-26 14:59:30
Others-CCCPS135a,3883,2558,2016-10-26 15:26:30
Others-CCCPS135a,3883,2381,2016-10-26 15:59:32
Others-CCCPS135a,3883,2097,2016-10-26 16:32:30
Others-CCCPS135a,3883,1068,2016-10-27 07:59:33
Others-CCCPS135a,3883,1497,2016-10-27 08:32:33
Others-CCCPS135a,3883,1873,2016-10-27 08:59:33
Others-CCCPS135a,3883,2164,2016-10-27 09:32:35
Others-CCCPS135a,3883,2336,2016-10-27 09:59:37
Others-CCCPS135a,3883,2461,2016-10-27 10:25:37
Others-CCCPS135a,3883,2560,2016-10-27 10:59:38
Others-CCCPS135a,3883,2625,2016-10-27 11:32:32
Others-CCCPS135a,3883,2680,2016-10-27 11:59:38
Others-CCCPS135a,3883,2703,2016-10-27 12:26:35
Others-CCCPS135a,3883,2735,2016-10-27 12:59:36
Others-CCCPS135a,3883,2713,2016-10-27 13:32:35
Others-CCCPS135a,3883,2724,2016-10-27 13:59:37
Others-CCCPS135a,3883,2686,2016-10-27 14:26:38
Others-CCCPS135a,3883,2656,2016-10-27 14:59:37
Others-CCCPS135a,3883,2563,2016-10-27 15:26:33
Others-CCCPS135a,3883,2399,2016-10-27 15:59:38
Others-CCCPS135a,3883,2166,2016-10-27 16:26:39
Others-CCCPS135a,3883,1166,2016-10-28 08:16:41
Others-CCCPS135a,3883,1166,2016-10-28 08:16:41
Others-CCCPS135a,3883,1603,2016-10-28 08:56:40
Others-CCCPS135a,3883,1860,2016-10-28 09:29:43
Others-CCCPS135a,3883,2043,2016-10-28 10:02:44
Others-CCCPS135a,3883,2131,2016-10-28 10:29:41
Others-CCCPS135a,3883,2213,2016-10-28 10:56:43
Others-CCCPS135a,3883,2235,2016-10-28 11:29:44
Others-CCCPS135a,3883,2280,2016-10-28 12:02:44
Others-CCCPS135a,3883,2299,2016-10-28 12:29:45
Others-CCCPS135a,3883,2346,2016-10-28 13:02:43
Others-CCCPS135a,3883,2321,2016-10-28 13:29:45
Others-CCCPS135a,3883,2346,2016-10-28 14:02:39
Others-CCCPS135a,3883,2324,2016-10-28 14:29:45
Others-CCCPS135a,3883,2248,2016-10-28 15:02:43
Others-CCCPS135a,3883,2127,2016-10-28 15:29:41
Others-CCCPS135a,3883,1962,2016-10-28 16:02:40
Others-CCCPS135a,3883,1752,2016-10-28 16:29:42
Others-CCCPS135a,3883,507,2016-10-29 07:59:48
Others-CCCPS135a,3883,544,2016-10-29 08:26:46
Others-CCCPS135a,3883,642,2016-10-29 08:59:48
Others-CCCPS135a,3883,702,2016-10-29 09:26:50
Others-CCCPS135a,3883,833,2016-10-29 09:59:51
Others-CCCPS135a,3883,936,2016-10-29 10:26:49
Others-CCCPS135a,3883,1072,2016-10-29 10:59:46
Others-CCCPS135a,3883,1127,2016-10-29 11:25:51
Others-CCCPS135a,3883,1234,2016-10-29 12:06:51
Others-CCCPS135a,3883,1284,2016-10-29 12:26:46
Others-CCCPS135a,3883,1343,2016-10-29 12:59:51
Others-CCCPS135a,3883,1385,2016-10-29 13:26:47
Others-CCCPS135a,3883,1420,2016-10-29 13:59:51
Others-CCCPS135a,3883,1433,2016-10-29 14:26:50
Others-CCCPS135a,3883,1470,2016-10-29 14:59:51
Others-CCCPS135a,3883,1451,2016-10-29 15:26:52
Others-CCCPS135a,3883,1377,2016-10-29 15:59:51
Others-CCCPS135a,3883,1265,2016-10-29 16:26:53
Others-CCCPS135a,3883,526,2016-10-30 07:59:55
Others-CCCPS135a,3883,526,2016-10-30 07:59:55
Others-CCCPS135a,3883,526,2016-10-30 07:59:55
Others-CCCPS135a,3883,533,2016-10-30 08:25:53
Others-CCCPS135a,3883,550,2016-10-30 08:59:52
Others-CCCPS135a,3883,579,2016-10-30 09:25:57
Others-CCCPS135a,3883,625,2016-10-30 09:59:52
Others-CCCPS135a,3883,657,2016-10-30 10:25:54
Others-CCCPS135a,3883,700,2016-10-30 10:59:56
Others-CCCPS135a,3883,775,2016-10-30 11:25:55
Others-CCCPS135a,3883,833,2016-10-30 11:59:58
Others-CCCPS135a,3883,878,2016-10-30 12:26:54
Others-CCCPS135a,3883,912,2016-10-30 13:06:59
Others-CCCPS135a,3883,908,2016-10-30 13:25:59
Others-CCCPS135a,3883,900,2016-10-30 13:59:59
Others-CCCPS135a,3883,854,2016-10-30 14:32:54
Others-CCCPS135a,3883,825,2016-10-30 15:00:00
Others-CCCPS135a,3883,753,2016-10-30 15:32:59
Others-CCCPS135a,3883,1057,2016-10-31 08:00:03
Others-CCCPS135a,3883,1448,2016-10-31 08:26:02
Others-CCCPS135a,3883,2012,2016-10-31 09:00:00
Others-CCCPS135a,3883,2366,2016-10-31 09:26:03
Others-CCCPS135a,3883,2661,2016-10-31 10:00:05
Others-CCCPS135a,3883,2757,2016-10-31 10:26:02
Others-CCCPS135a,3883,2861,2016-10-31 11:00:02
Others-CCCPS135a,3883,2904,2016-10-31 11:26:04
Others-CCCPS135a,3883,2892,2016-10-31 12:00:04
Others-CCCPS135a,3883,2878,2016-10-31 12:26:06
Others-CCCPS135a,3883,2897,2016-10-31 13:00:06
Others-CCCPS135a,3883,2912,2016-10-31 13:26:01
Others-CCCPS135a,3883,2909,2016-10-31 13:59:47
Others-CCCPS135a,3883,2845,2016-10-31 14:26:05
Others-CCCPS135a,3883,2754,2016-10-31 15:00:03
Others-CCCPS135a,3883,2614,2016-10-31 15:27:04
Others-CCCPS135a,3883,2446,2016-10-31 16:00:07
Others-CCCPS135a,3883,2172,2016-10-31 16:26:06
Others-CCCPS135a,3883,1162,2016-11-01 08:06:07
Others-CCCPS135a,3883,1484,2016-11-01 08:26:07
Others-CCCPS135a,3883,2010,2016-11-01 09:00:08
Others-CCCPS135a,3883,2345,2016-11-01 09:26:12
Others-CCCPS135a,3883,2763,2016-11-01 10:00:08
Others-CCCPS135a,3883,2920,2016-11-01 10:26:11
Others-CCCPS135a,3883,3064,2016-11-01 11:00:09
Others-CCCPS135a,3883,3104,2016-11-01 11:26:11
Others-CCCPS135a,3883,3124,2016-11-01 12:00:08
Others-CCCPS135a,3883,3142,2016-11-01 12:26:12
Others-CCCPS135a,3883,3164,2016-11-01 13:00:12
Others-CCCPS135a,3883,3148,2016-11-01 13:26:12
Others-CCCPS135a,3883,3128,2016-11-01 14:00:09
Others-CCCPS135a,3883,3097,2016-11-01 14:26:10
Others-CCCPS135a,3883,2992,2016-11-01 15:00:12
Others-CCCPS135a,3883,2861,2016-11-01 15:27:09
Others-CCCPS135a,3883,2652,2016-11-01 16:00:09
Others-CCCPS135a,3883,2289,2016-11-01 16:33:14
Others-CCCPS135a,3883,1084,2016-11-02 07:56:18
Others-CCCPS135a,3883,1532,2016-11-02 08:30:14
Others-CCCPS135a,3883,1944,2016-11-02 08:56:14
Others-CCCPS135a,3883,2458,2016-11-02 09:30:15
Others-CCCPS135a,3883,2779,2016-11-02 09:56:15
Others-CCCPS135a,3883,2974,2016-11-02 10:29:19
Others-CCCPS135a,3883,3063,2016-11-02 10:56:16
Others-CCCPS135a,3883,3099,2016-11-02 11:30:19
Others-CCCPS135a,3883,3117,2016-11-02 11:56:19
Others-CCCPS135a,3883,3092,2016-11-02 12:30:20
Others-CCCPS135a,3883,3078,2016-11-02 13:03:20
Others-CCCPS135a,3883,3028,2016-11-02 13:30:18
Others-CCCPS135a,3883,3029,2016-11-02 14:03:20
Others-CCCPS135a,3883,2969,2016-11-02 14:30:16
Others-CCCPS135a,3883,2908,2016-11-02 14:56:19
Others-CCCPS135a,3883,2736,2016-11-02 15:29:19
Others-CCCPS135a,3883,2503,2016-11-02 16:03:20
Others-CCCPS135a,3883,2212,2016-11-02 16:30:18
Others-CCCPS135a,3883,1237,2016-11-03 08:00:22
Others-CCCPS135a,3883,1596,2016-11-03 08:26:26
Others-CCCPS135a,3883,2120,2016-11-03 09:00:22
Others-CCCPS135a,3883,2504,2016-11-03 09:26:22
Others-CCCPS135a,3883,2832,2016-11-03 10:00:22
Others-CCCPS135a,3883,2978,2016-11-03 10:26:25
Others-CCCPS135a,3883,3103,2016-11-03 11:00:24
Others-CCCPS135a,3883,3142,2016-11-03 11:26:27
Others-CCCPS135a,3883,3181,2016-11-03 12:00:26
Others-CCCPS135a,3883,3183,2016-11-03 12:26:27
Others-CCCPS135a,3883,3203,2016-11-03 12:59:26
Others-CCCPS135a,3883,3194,2016-11-03 13:26:26
Others-CCCPS135a,3883,3195,2016-11-03 13:59:26
Others-CCCPS135a,3883,3116,2016-11-03 14:26:23
Others-CCCPS135a,3883,2989,2016-11-03 15:00:23
Others-CCCPS135a,3883,2849,2016-11-03 15:26:24
Others-CCCPS135a,3883,2628,2016-11-03 16:03:28
Others-CCCPS135a,3883,2358,2016-11-03 16:30:27
Others-CCCPS135a,3883,1140,2016-11-04 08:00:29
Others-CCCPS135a,3883,1480,2016-11-04 08:26:32
Others-CCCPS135a,3883,1946,2016-11-04 08:59:32
Others-CCCPS135a,3883,2347,2016-11-04 09:33:32
Others-CCCPS135a,3883,2517,2016-11-04 10:00:29
Others-CCCPS135a,3883,2600,2016-11-04 10:26:31
Others-CCCPS135a,3883,2695,2016-11-04 11:00:33
Others-CCCPS135a,3883,2726,2016-11-04 11:33:31
Others-CCCPS135a,3883,2753,2016-11-04 12:00:31
Others-CCCPS135a,3883,2740,2016-11-04 12:33:34
Others-CCCPS135a,3883,2720,2016-11-04 13:00:30
Others-CCCPS135a,3883,2661,2016-11-04 13:26:33
Others-CCCPS135a,3883,2602,2016-11-04 13:59:31
Others-CCCPS135a,3883,2558,2016-11-04 14:26:30
Others-CCCPS135a,3883,2428,2016-11-04 15:00:30
Others-CCCPS135a,3883,2273,2016-11-04 15:26:30
Others-CCCPS135a,3883,2105,2016-11-04 16:00:33
Others-CCCPS135a,3883,1846,2016-11-04 16:26:30
Others-CCCPS135a,3883,571,2016-11-05 08:00:35
Others-CCCPS135a,3883,612,2016-11-05 08:26:35
Others-CCCPS135a,3883,693,2016-11-05 08:59:37
Others-CCCPS135a,3883,763,2016-11-05 09:26:38
Others-CCCPS135a,3883,843,2016-11-05 09:59:37
Others-CCCPS135a,3883,927,2016-11-05 10:33:38
Others-CCCPS135a,3883,992,2016-11-05 10:59:39
Others-CCCPS135a,3883,1055,2016-11-05 11:26:38
Others-CCCPS135a,3883,1149,2016-11-05 12:06:39
Others-CCCPS135a,3883,1226,2016-11-05 12:26:41
Others-CCCPS135a,3883,1301,2016-11-05 13:00:37
Others-CCCPS135a,3883,1343,2016-11-05 13:33:39
Others-CCCPS135a,3883,1364,2016-11-05 13:59:41
Others-CCCPS135a,3883,1380,2016-11-05 14:26:39
Others-CCCPS135a,3883,1352,2016-11-05 15:00:40
Others-CCCPS135a,3883,1315,2016-11-05 15:26:40
Others-CCCPS135a,3883,1217,2016-11-05 16:00:41
Others-CCCPS135a,3883,1138,2016-11-05 16:26:40
Others-CCCPS135a,3883,555,2016-11-06 08:00:42
Others-CCCPS135a,3883,570,2016-11-06 08:26:43
Others-CCCPS135a,3883,600,2016-11-06 09:00:42
Others-CCCPS135a,3883,644,2016-11-06 09:33:44
Others-CCCPS135a,3883,672,2016-11-06 10:00:43
Others-CCCPS135a,3883,707,2016-11-06 10:26:46
Others-CCCPS135a,3883,760,2016-11-06 10:59:45
Others-CCCPS135a,3883,845,2016-11-06 11:26:44
Others-CCCPS135a,3883,911,2016-11-06 11:59:43
Others-CCCPS135a,3883,960,2016-11-06 12:26:47
Others-CCCPS135a,3883,996,2016-11-06 13:06:45
Others-CCCPS135a,3883,990,2016-11-06 13:26:43
Others-CCCPS135a,3883,994,2016-11-06 13:59:46
Others-CCCPS135a,3883,968,2016-11-06 14:33:47
Others-CCCPS135a,3883,934,2016-11-06 15:00:47
Others-CCCPS135a,3883,876,2016-11-06 15:26:45
Others-CCCPS135a,3883,788,2016-11-06 15:59:48
Others-CCCPS135a,3883,704,2016-11-06 16:26:45
Others-CCCPS135a,3883,1079,2016-11-07 08:00:52
Others-CCCPS135a,3883,1433,2016-11-07 08:26:53
Others-CCCPS135a,3883,1983,2016-11-07 08:59:50
Others-CCCPS135a,3883,2371,2016-11-07 09:26:49
Others-CCCPS135a,3883,2754,2016-11-07 09:59:50
Others-CCCPS135a,3883,2941,2016-11-07 10:26:49
Others-CCCPS135a,3883,3054,2016-11-07 10:59:51
Others-CCCPS135a,3883,3080,2016-11-07 11:26:51
Others-CCCPS135a,3883,3161,2016-11-07 11:59:51
Others-CCCPS135a,3883,3183,2016-11-07 12:26:50
Others-CCCPS135a,3883,3188,2016-11-07 12:59:53
Others-CCCPS135a,3883,3163,2016-11-07 13:33:52
Others-CCCPS135a,3883,3175,2016-11-07 13:59:54
Others-CCCPS135a,3883,3106,2016-11-07 14:33:55
Others-CCCPS135a,3883,3034,2016-11-07 15:00:51
Others-CCCPS135a,3883,2867,2016-11-07 15:33:53
Others-CCCPS135a,3883,2653,2016-11-07 16:00:51
Others-CCCPS135a,3883,2305,2016-11-07 16:33:53
Others-CCCPS135a,3883,1166,2016-11-08 07:59:58
Others-CCCPS135a,3883,1584,2016-11-08 08:26:55
Others-CCCPS135a,3883,2123,2016-11-08 08:59:56
Others-CCCPS135a,3883,2503,2016-11-08 09:26:56
Others-CCCPS135a,3883,2934,2016-11-08 09:59:56
Others-CCCPS135a,3883,3159,2016-11-08 10:33:59
Others-CCCPS135a,3883,3276,2016-11-08 11:00:00
Others-CCCPS135a,3883,3336,2016-11-08 11:33:56
Others-CCCPS135a,3883,3373,2016-11-08 11:59:58
Others-CCCPS135a,3883,3387,2016-11-08 12:27:01
Others-CCCPS135a,3883,3367,2016-11-08 13:00:00
Others-CCCPS135a,3883,3316,2016-11-08 13:34:01
Others-CCCPS135a,3883,3309,2016-11-08 14:00:59
Others-CCCPS135a,3883,3229,2016-11-08 14:26:58
Others-CCCPS135a,3883,3146,2016-11-08 15:00:02
Others-CCCPS135a,3883,2945,2016-11-08 15:33:57
Others-CCCPS135a,3883,2731,2016-11-08 16:01:02
Others-CCCPS135a,3883,2363,2016-11-08 16:34:02
Others-CCCPS135a,3883,1191,2016-11-09 08:00:02
Others-CCCPS135a,3883,1586,2016-11-09 08:27:02
Others-CCCPS135a,3883,2127,2016-11-09 09:00:07
Others-CCCPS135a,3883,2612,2016-11-09 09:34:05
Others-CCCPS135a,3883,2909,2016-11-09 10:00:05
Others-CCCPS135a,3883,3085,2016-11-09 10:27:03
Others-CCCPS135a,3883,3206,2016-11-09 11:00:04
Others-CCCPS135a,3883,3223,2016-11-09 11:27:04
Others-CCCPS135a,3883,3270,2016-11-09 12:00:06
Others-CCCPS135a,3883,3259,2016-11-09 12:27:05
Others-CCCPS135a,3883,3265,2016-11-09 13:00:08
Others-CCCPS135a,3883,3248,2016-11-09 13:27:04
Others-CCCPS135a,3883,3244,2016-11-09 14:00:04
Others-CCCPS135a,3883,3188,2016-11-09 14:27:08
Others-CCCPS135a,3883,3077,2016-11-09 15:00:06
